4.162776381416483, 9.330217277982587, 2
7.470070633813284, 6.760206973961191, 0
1.9111299697995032, 8.058161241234286, 2
4.830671939392925, 0.7030061836254742, 1
2.673843971472997, 5.5038754119815785, 2
9.716958846441578, 7.48607665803074, 1
5.346301833646459, 8.720774129799642, 2
7.573730412476553, 0.8944439628695677, 1
4.569803612039961, 0.12007741604885713, 1
3.1590612692889755, 6.6059650519595365, 2
4.92804248483545, 0.10507645835349688, 1
2.682568566074025, 6.938225606702138, 2
1.985825461724574, 3.0504260941090235, 2
4.380878709593501, 7.334398881051511, 2
6.348305277374281, 5.910980916660281, 0
6.087158617225126, 6.276612717159974, 0
2.9705104748568356, 1.854712154661945, 2
3.8421339546329025, 2.7836335572932134, 2
9.319618717952377, 3.877632608828968, 1
9.216903124584237, 2.5906764093589727, 1
1.3340677702368875, 0.12644378294807357, 2
3.321232913024966, 6.699154391264334, 2
7.6757624380380465, 0.3976175381210223, 1
0.20251318870805002, 4.998624561467064, 2
5.06251458995202, 6.345847485052416, 2
2.1361230717374813, 3.9500159825036296, 2
6.906631888398764, 9.760460231513498, 2
5.194137457923629, 1.2051501781496377, 1
3.83182477679634, 7.061317143235028, 2
3.6867737774182254, 5.979934499891261, 2
8.436998959101386, 8.51626078511529, 3
7.22417395162357, 3.116509004529382, 0
1.470709960669524, 5.512375894879003, 2
9.649533892669721, 0.5140728386820814, 1
7.74560850167869, 9.488542843250544, 3
6.566158443008795, 5.840934737790491, 0
9.933206383136715, 8.219889493412278, 3
1.8500974708555495, 3.391420057713267, 2
0.7438862603338725, 5.084771769418156, 2
2.5814918205047945, 0.6808414960979536, 2
9.707556531003899, 2.206331717686427, 1
0.7341323716139248, 7.539313145022679, 2
7.470971484345642, 1.6144300949379764, 1
4.582370338314967, 3.752501455869157, 2
0.5715002092046129, 1.2427826785964535, 2
4.137975355221874, 2.97791022741427, 2
1.0351947829692776, 3.6406635490953434, 2
4.57879454077286, 0.8783917126191487, 1
0.4358299084768802, 6.254647809330231, 2
8.451380044656364, 7.903652678126988, 3
1.8031886847113887, 4.285836694981987, 2
0.9571180904597687, 0.9310820511522189, 2
9.07927550931545, 2.337128680619908, 1
5.846812602335346, 4.346111644479921, 0
8.666852049236612, 2.745647230058884, 1
1.8675004090883984, 1.0748778443903573, 2
9.106722842445413, 6.813013699947641, 1
1.614782636434734, 4.864940177078498, 2
0.8221795602846849, 9.641472309020406, 2
4.905214992157196, 5.432131688839126, 2
1.3038855349930278, 0.4931877097020332, 2
0.5695273552117575, 7.4425977673570465, 2
5.036737378859114, 0.16157692677121083, 1
7.373997870471567, 1.056023723312205, 1
6.577563330605878, 7.24247914252839, 2
1.6901901407142017, 4.772072667042241, 2
6.2432099679751305, 4.444030692797584, 0
3.5862801269373303, 6.606812509445054, 2
0.5775357503000478, 3.4405858567532146, 2
8.086041001325627, 8.012636929780353, 3
9.790105012870793, 9.212796993156417, 3
7.719201189805036, 8.741642665589284, 3
0.17184679130776925, 3.627205255333629, 2
6.096221227188783, 7.558834272306205, 2
5.089527879803777, 9.256901155154049, 2
2.077053266593545, 9.625833797846608, 2
2.450188849200734, 5.738236564183908, 2
5.234237125497722, 8.403709975668592, 2
1.0010324204591448, 3.3043923060883804, 2
9.892523460869441, 7.518211020875548, 1
9.433307320396638, 4.348833873846731, 1
4.095447282243696, 3.1008924733139107, 2
6.472115934817969, 9.00386672313579, 2
5.5972552222418726, 5.488997364925744, 0
4.116875537854615, 2.7093862042563135, 2
8.453876175198475, 4.033704476913165, 0
0.6094280094974203, 8.812273675065533, 2
6.122882289032984, 5.76470550191161, 0
2.954815229872365, 3.9496397032909494, 2
8.544107381560742, 8.457478767715243, 3
3.1493324003571033, 0.7832010689718172, 1
8.484233896608945, 6.442183467810415, 1
6.443152338711268, 7.848982858336056, 2
9.822302281519576, 8.65287982208972, 3
4.431878374883761, 2.134479417805075, 1
2.29477830353665, 9.287179561136005, 2
8.301143498609978, 3.3330662666692836, 1
0.9200361501302656, 9.43805320746687, 2
0.913854477755367, 2.546479655316652, 2
5.97669218833078, 5.7555271020814605, 0
4.26533965295102, 3.9601760466044866, 2
5.3538143693894185, 7.158931086731934, 2
1.4035970884131976, 0.9084676289464089, 2
9.251579182782946, 8.164479706996637, 3
2.506703994663153, 1.9107787239317986, 2
1.9723702749990757, 6.81591662496562, 2
5.133999110656009, 6.926778875854999, 2
4.790758050530471, 0.014527627559647316, 1
7.513864382392228, 2.166103743595811, 1
4.726578118536352, 6.127370259196805, 2
1.688806036274767, 5.859084827823743, 2
3.2757946379250367, 3.1910264027330006, 2
7.2515526614070716, 5.242605383511993, 0
1.6059385682323823, 6.638120117280334, 2
0.07446176603616683, 2.935178366386465, 2
6.5116759243966404, 5.1851194685960795, 0
8.818550358472061, 5.089482248742999, 0
9.32524471663394, 1.2853593826037668, 1
6.666445103053414, 3.752690339569662, 0
1.1786064458315382, 2.4025930834607423, 2
8.870559919325094, 8.076106926455402, 3
0.1482920272355126, 0.6669224617197278, 2
7.384492805093478, 5.325537674833591, 0
9.74454992899609, 6.81342004033218, 1
5.25211673395324, 4.465245617463816, 0
7.735066294173601, 7.446725717463998, 3
6.381452242506422, 4.0366036737895055, 0
0.31030809646837354, 3.268194245116981, 2
1.4804802353967017, 9.150026411501372, 2
8.694608107564767, 3.2962763412645546, 1
3.199851195886929, 1.8456686788502308, 2
3.4495417084243285, 4.342498787006446, 2
7.04646572449469, 6.608009291040111, 0
1.2069797395634452, 9.241558356138865, 2
5.970451997999815, 4.766885878898872, 0
1.69224813931101, 2.899858029275413, 2
6.217947173734966, 2.9546968920165515, 1
9.104845319407874, 9.713120829561792, 3
8.348991635717317, 9.845998713071321, 3
9.317278213091676, 6.398100221453834, 1
3.432323564349442, 8.50186318121702, 2
0.3059708244687165, 6.0542371852883425, 2
0.6183608294084697, 1.8768173321902604, 2
9.744978778436444, 9.759161148664022, 3
3.4642321030524648, 9.703053818090767, 2
4.079386175570998, 2.7141131975328814, 2
2.005203591385486, 7.779405003575629, 2
7.017924563314092, 2.8038172467723275, 1
7.948633558657448, 2.4918855436891008, 1
6.3973797283696925, 9.518549143105435, 2
8.627550714829134, 9.09983347725823, 3
6.188856070042876, 9.25187817560418, 2
4.065360578660348, 8.45440345981156, 2
9.533080172779906, 0.6864345147069539, 1
8.785477823733252, 4.394548302108171, 0
4.934218083292424, 4.53339053590581, 2
4.019180105723431, 5.616043539180767, 2
7.887854883433906, 2.488790682579255, 1
1.483504378293723, 3.1354366575834582, 2
3.09598987466973, 4.536914865885694, 2
0.7592201448185409, 7.704843341225912, 2
9.762865340999996, 5.908168734806058, 1
9.725047481499058, 8.333211450160926, 3
6.50552835487437, 1.1341631385050488, 1
4.393366841637456, 0.49012899552743794, 1
4.387332598806257, 8.208559503260517, 2
2.553651048997374, 9.86294406898413, 2
9.680259209564907, 0.74636333615547, 1
9.816898311859095, 4.710126109746724, 1
6.027465650100209, 7.251237911965642, 2
7.052480808864776, 0.8450287447332361, 1
6.995628868401239, 4.941549849166057, 0
5.05759593030997, 0.8676744475165044, 1
7.160299142677269, 8.754228551556873, 3
9.898570380298079, 9.799724462188927, 3
1.9622956168805705, 7.843264892620009, 2
0.4693737398557529, 4.072256983416053, 2
7.276859638421767, 6.7540817295354305, 0
5.599819375972635, 8.54209219452383, 2
2.8822082452455486, 6.325733314977048, 2
9.29968776002511, 9.475303569584122, 3
5.417710302857897, 2.8021564326274353, 1
6.629912148849948, 4.531600928955074, 0
8.092555813162933, 1.3156435371918818, 1
4.083508101048597, 7.697905990050614, 2
3.5046016336121797, 5.434196434999024, 2
1.2467843361027908, 5.7260085249536985, 2
0.23579845870556393, 0.3699310999685723, 2
2.832929137746402, 4.299717151022691, 2
4.3227042442918435, 3.7631229596579443, 2
6.617985662031851, 0.684475166066485, 1
8.449720851235549, 7.610926176040865, 3
9.21240685546952, 8.904317863618068, 3
